Eaf,Ealf,Eauxf,Eauxf_cs,Eauxf_fw,Eauxf_hs,Eauxf_ve,Eauxf_ww,Ecaf,Edataf,Ef,Ehs_lat_aux,Elf,Eprof,Eref,I_rad,I_sol,QCf,QEf,QHf,Qcdataf,Qcref,Qcs,Qcs_em_ls,Qcs_lat_sys,Qcs_sen,Qcs_sen_incl_em_ls,Qcs_sen_sys,Qcsf,Qcsf_lat,Qhprof,Qhs,Qhs_em_ls,Qhs_lat_sys,Qhs_sen,Qhs_sen_incl_em_ls,Qhs_sen_sys,Qhsf,Qhsf_lat,Qs,Qww,Qwwf,T_ext,T_sky,Ta_re_cs,Ta_re_hs,Ta_sup_cs,Ta_sup_hs,Tcdataf_re,Tcdataf_sup,Tcref_re,Tcref_sup,Tcsf_re,Tcsf_sup,Thsf_re,Thsf_sup,Twwf_re,Twwf_sup,m_ve_inf,m_ve_mech,m_ve_recirculation,m_ve_required,m_ve_window,ma_sup_cs,ma_sup_hs,mcpcsf,mcpdataf,mcphsf,mcpref,mcpwwf,people,rh_ext,system_status,ta_cs_set,ta_hs_set,theta_a,theta_c,theta_m,theta_o,theta_ve_mech,u_wind,ve,w_int
812.465,2382.402,3.072,0,0,2.721,0,0.351,0,0,2385.475,0,1569.937,0,0,900.996,-900.996,0,18245.563,15860.089,0,0,0,0,0,0,0,0,0,0,0,12428.008,1591.381,0,12428.008,14019.389,12428.008,14377.041,0,359.994,1007.119,1483.048,3.500,37.051,0,0,0,0,0,0,0,0,0,0,52.351,63.105,10,60,0.109,0,0,0.065,0.000,0,0,0,0,1336.819,0,29.661,5,86,Radiative heating,,21.545,21.545,18.684,17.670,19.571,3.500,0.100,185.140,0
812.465,2382.402,3.023,0,0,2.721,0,0.302,0,0,2385.425,0,1569.937,0,0,888.296,-888.296,0,18032.581,15647.156,0,0,0,0,0,0,0,0,0,0,0,12579.183,1587.723,0,12579.183,14166.906,12579.183,14529.389,0,449.992,742.957,1117.768,3.200,36.783,0,0,0,0,0,0,0,0,0,0,52.590,63.458,10,60,0.109,0,0,0.081,0.000,0,0,0,0,1336.819,0,22.355,6,91,Radiative heating,,21.545,21.545,18.644,17.616,19.543,3.200,0.100,231.425,0
812.465,2382.402,2.946,0,0,2.721,0,0.225,0,0,2385.348,0,1569.937,0,0,859.860,-859.860,0,17823.688,15438.340,0,0,0,0,0,0,0,0,0,0,0,12801.641,1585.593,0,12801.641,14387.234,12801.641,14756.800,0,449.992,412.754,681.540,2.800,36.252,0,0,0,0,0,0,0,0,0,0,52.945,63.984,10,60,0.109,0,0,0.081,0.000,0,0,0,0,1336.819,0,13.631,6,90,Radiative heating,,21.545,21.545,18.600,17.558,19.513,2.800,0.000,231.425,0
204.151,612.763,2.917,0,0,2.721,0,0.196,0,0,615.680,0,408.612,0,0,846.184,-846.184,0,17123.573,16507.893,0,0,0,0,0,0,0,0,0,0,0,13850.830,1691.821,0,13850.830,15542.652,13850.830,15943.068,0,449.992,313.693,564.825,2.500,35.970,0,0,0,0,0,0,0,0,0,0,54.774,66.700,10,60,0.109,0,0,0.081,0.000,0,0,0,0,1336.819,0,11.296,6,94,Radiative heating,,21.545,21.545,18.534,17.478,19.468,2.500,0.000,231.425,0
204.151,612.763,2.847,0,0,2.721,0,0.126,0,0,615.610,0,408.612,0,0,841.928,-841.928,0,17243.719,16628.109,0,0,0,0,0,0,0,0,0,0,0,14073.470,1711.129,0,14073.470,15784.599,14073.470,16191.646,0,449.992,130.270,436.463,2.400,35.831,0,0,0,0,0,0,0,0,0,0,55.153,67.265,10,60,0.109,0,0,0.081,0.000,0,0,0,0,1336.819,0,8.729,6,94,Radiative heating,,21.545,21.545,18.482,17.404,19.432,2.400,0.000,231.425,0
204.151,612.763,2.855,0,0,2.721,0,0.134,0,0,615.618,0,408.612,0,0,844.933,-844.933,0,17459.071,16843.453,0,0,0,0,0,0,0,0,0,0,0,14261.345,1733.972,0,14261.345,15995.316,14261.345,16407.796,0,449.992,146.554,435.657,2.400,35.831,0,0,0,0,0,0,0,0,0,0,55.480,67.754,10,60,0.109,0,0,0.081,0.000,0,0,0,0,1336.819,0,8.713,6,94,Radiative heating,,21.545,21.545,18.436,17.337,19.400,2.400,0.000,231.425,0
204.151,612.763,2.821,0,0,2.721,0,0.100,0,0,615.584,0,408.612,0,0,849.174,-849.174,0,17706.237,17090.654,0,0,0,0,0,0,0,0,0,0,0,14431.862,1754.704,0,14431.862,16186.566,14431.862,16603.978,0,449.992,81.419,486.676,2.400,35.858,0,0,0,0,0,0,0,0,0,0,55.777,68.197,10,60,0.109,0,0,0.081,0.000,0,0,0,0,1336.819,0,9.734,6,96,Radiative heating,,21.545,21.545,18.393,17.275,19.371,2.400,0.100,231.425,0
204.151,612.763,2.784,0,0,2.721,0,0.063,0,0,615.547,0,408.612,0,0,852.384,-852.384,0,18118.901,17503.354,0,0,0,0,0,0,0,0,0,0,0,14586.354,1773.488,0,14586.354,16359.842,14586.354,16781.722,0,449.992,32.568,721.632,2.400,35.872,0,0,0,0,0,0,0,0,0,0,56.045,68.598,10,60,0.109,0,0,0.081,0.000,0,0,0,0,1336.819,0,14.433,6,96,Radiative heating,,21.545,21.545,18.355,17.220,19.344,2.400,0.100,231.425,0
204.151,612.763,2.784,0,0,2.721,0,0.063,0,0,615.547,0,408.612,0,0,853.797,-853.797,0,18279.712,17664.165,0,0,0,0,0,0,0,0,0,0,0,14726.128,1790.482,0,14726.128,16516.610,14726.128,16942.533,0,449.992,32.568,721.632,2.400,35.858,0,0,0,0,0,0,0,0,0,0,56.286,68.960,10,60,0.109,0,0,0.081,0.000,0,0,0,0,1336.819,0,14.433,6,95,Radiative heating,,21.545,21.545,18.321,17.170,19.320,2.400,0.100,231.425,0
204.151,612.763,2.862,0,0,2.721,0,0.141,0,0,615.625,0,408.612,0,0,852.641,-852.641,0,18142.557,17526.932,0,0,0,0,0,0,0,0,0,0,0,14852.310,1805.824,0,14852.310,16658.134,14852.310,17087.707,0,449.992,162.838,439.225,2.400,35.804,0,0,0,0,0,0,0,0,0,0,56.504,69.286,10,60,0.109,0,0,0.081,0.000,0,0,0,0,1336.819,0,8.785,6,92,Radiative heating,,21.545,21.545,18.289,17.124,19.299,2.400,0.100,231.425,0
812.465,2382.402,2.957,0,0,2.721,0,0.236,0,0,2385.360,0,1569.937,0,0,861.533,-861.533,0,19436.515,17051.156,0,0,0,0,0,0,0,0,0,0,0,14180.411,1724.131,0,14180.411,15904.542,14180.411,16314.682,0,359.994,455.945,736.474,2.400,35.927,0,0,0,0,0,0,0,0,0,0,55.339,67.544,10,60,0.109,0,0,0.065,0.000,0,0,0,0,1336.819,0,14.729,5,98,Radiative heating,,21.545,21.545,18.281,17.102,19.293,2.400,0.200,185.140,0
1572.857,4594.452,3.030,0,0,2.721,0,0.309,0,0,4597.482,0,3021.595,0,0,862.804,-715.914,0,20971.511,16374.029,0,0,0,0,0,0,0,0,0,0,0,13212.772,1606.481,0,13212.772,14819.253,13212.772,15201.405,0,269.995,781.621,1172.624,2.400,35.940,0,0,0,0,0,0,0,0,0,0,53.635,65.006,10,60,0.109,0,0,0.049,0.000,0,0,0,0,1336.819,0,23.452,3,99,Radiative heating,,21.545,21.545,18.296,17.110,19.303,2.400,0.400,138.855,0
812.465,2382.402,3.115,0,0,2.721,0,0.394,0,0,2385.518,0,1569.937,0,0,882.255,-65.041,0,20492.741,18107.223,0,0,0,0,0,0,0,0,0,0,0,14105.869,1739.004,0,14105.869,15844.874,14105.869,16252.280,0,179.997,1270.134,1854.943,2.700,36.290,0,0,0,0,0,0,0,0,0,0,55.245,67.402,10,60,0.109,0,0,0.032,0.000,0,0,0,0,1336.819,0,37.099,2,98,Radiative heating,,21.545,21.545,18.293,17.112,19.301,2.700,0.800,92.570,0
812.465,2382.402,3.113,0,0,2.721,0,0.392,0,0,2385.515,0,1569.937,0,0,973.551,635.315,0,20011.916,17626.401,0,0,0,0,0,0,0,0,0,0,0,13590.974,1819.419,0,13590.974,15410.393,13590.974,15800.047,0,179.997,1253.850,1826.354,4.400,37.837,0,0,0,0,0,0,0,0,0,0,54.556,66.375,10,60,0.109,0,0,0.032,0.000,0,0,0,0,1336.819,0,36.527,2,90,Radiative heating,,21.545,21.545,18.354,17.170,19.344,4.400,1.000,92.570,0
812.465,2382.402,3.095,0,0,2.721,0,0.374,0,0,2385.497,0,1569.937,0,0,1070.382,920.491,0,19367.722,16982.225,0,0,0,0,0,0,0,0,0,0,0,13056.940,1891.237,0,13056.940,14948.177,13056.940,15320.511,0,179.997,1139.863,1661.714,5.900,39.494,0,0,0,0,0,0,0,0,0,0,53.819,65.280,10,60,0.108,0,0,0.032,0.000,0,0,0,0,1336.819,0,33.234,2,78,Radiative heating,,21.545,21.545,18.437,17.264,19.400,5.900,3.100,92.570,0
1572.857,4594.452,3.108,0,0,2.721,0,0.387,0,0,4597.559,0,3021.595,0,0,1154.382,154.457,0,20111.916,15514.357,0,0,0,0,0,0,0,0,0,0,0,11595.089,1818.662,0,11595.089,13413.751,11595.089,13743.147,0,179.997,1221.282,1771.209,7.300,40.924,0,0,0,0,0,0,0,0,0,0,51.349,61.629,10,60,0.108,0,0,0.032,0.000,0,0,0,0,1336.819,0,35.424,2,73,Radiative heating,,21.545,21.545,18.546,17.391,19.476,7.300,2.400,92.570,0
1572.857,4594.452,3.110,0,0,2.721,0,0.389,0,0,4597.562,0,3021.595,0,0,1228.932,-848.987,0,19765.480,15167.918,0,0,0,0,0,0,0,0,0,0,0,11203.084,1856.047,0,11203.084,13059.132,11203.084,13376.867,0,269.995,1237.566,1791.051,8.200,42.203,0,0,0,0,0,0,0,0,0,0,50.764,60.771,10,60,0.107,0,0,0.048,0.000,0,0,0,0,1336.819,0,35.821,3,70,Radiative heating,,21.545,21.545,18.631,17.506,19.535,8.200,3.100,138.855,0
812.465,2382.402,3.067,0,0,2.721,0,0.346,0,0,2385.469,0,1569.937,0,0,1262.431,-1249.287,0,18168.711,15783.242,0,0,0,0,0,0,0,0,0,0,0,11969.691,2047.042,0,11969.691,14016.733,11969.691,14356.007,0,179.997,977.026,1427.235,8.700,42.807,0,0,0,0,0,0,0,0,0,0,52.318,63.057,10,60,0.107,0,0,0.032,0.000,0,0,0,0,1336.819,0,28.545,2,71,Radiative heating,,21.545,21.545,18.681,17.586,19.569,8.700,1.600,92.570,0
812.465,2382.402,3.030,0,0,2.721,0,0.309,0,0,2385.433,0,1569.937,0,0,1260.256,-1260.256,0,17673.794,15288.361,0,0,0,0,0,0,0,0,0,0,0,11791.546,2003.645,0,11791.546,13795.192,11791.546,14129.450,0,179.997,781.621,1158.911,8.600,42.823,0,0,0,0,0,0,0,0,0,0,51.961,62.530,10,60,0.107,0,0,0.032,0.000,0,0,0,0,1336.819,0,23.178,2,71,Radiative heating,,21.545,21.545,18.728,17.656,19.602,8.600,0.500,92.570,0
812.465,2382.402,2.996,0,0,2.721,0,0.275,0,0,2385.399,0,1569.937,0,0,1211.264,-1211.264,0,17319.673,14934.274,0,0,0,0,0,0,0,0,0,0,0,11740.021,1920.984,0,11740.021,13661.005,11740.021,13994.071,0,179.997,618.783,940.204,8.000,42.111,0,0,0,0,0,0,0,0,0,0,51.747,62.215,10,60,0.107,0,0,0.032,0.000,0,0,0,0,1336.819,0,18.804,2,70,Radiative heating,,21.545,21.545,18.757,17.706,19.621,8.000,1.100,92.570,0
1572.857,4594.452,3.030,0,0,2.721,0,0.309,0,0,4597.482,0,3021.595,0,0,1150.570,-1150.570,0,18448.174,13850.692,0,0,0,0,0,0,0,0,0,0,0,10729.658,1653.561,0,10729.658,12383.219,10729.658,12688.242,0,269.995,781.621,1162.450,7.000,41.184,0,0,0,0,0,0,0,0,0,0,49.653,59.144,10,60,0.108,0,0,0.048,0.000,0,0,0,0,1336.819,0,23.249,3,75,Radiative heating,,21.545,21.545,18.790,17.756,19.644,7.000,3.700,138.855,0
1572.857,4594.452,3.073,0,0,2.721,0,0.352,0,0,4597.524,0,3021.595,0,0,1130.832,-1130.832,0,18603.960,14006.436,0,0,0,0,0,0,0,0,0,0,0,10618.250,1608.332,0,10618.250,12226.582,10618.250,12528.668,0,359.994,1009.593,1477.768,6.700,40.902,0,0,0,0,0,0,0,0,0,0,49.393,58.765,10,60,0.108,0,0,0.064,0.000,0,0,0,0,1336.819,0,29.555,5,78,Radiative heating,,21.545,21.545,18.814,17.796,19.661,6.700,9.000,185.140,0
1572.857,4594.452,4.883,0,0,2.721,0,2.162,0,0,4599.335,0,3021.595,0,0,1119.592,-1119.592,0,19068.295,14468.960,0,0,0,0,0,0,0,0,0,0,0,10561.506,1581.656,0,10561.506,12143.162,10561.506,12443.797,0,359.994,1400.404,2025.163,6.500,40.747,0,0,0,0,0,0,0,0,0,0,49.254,58.563,10,60,0.108,0,0,0.064,0.000,0,0,0,0,1336.819,0,40.503,5,83,Radiative heating,,21.545,21.545,18.833,17.827,19.674,6.500,5.800,185.140,0
1572.857,4594.452,3.089,0,0,2.721,0,0.368,0,0,4597.541,0,3021.595,0,0,1102.678,-1102.678,0,18595.330,13997.789,0,0,0,0,0,0,0,0,0,0,0,10524.526,1558.503,0,10524.526,12083.029,10524.526,12382.783,0,359.994,1107.296,1615.007,6.300,40.495,0,0,0,0,0,0,0,0,0,0,49.154,58.417,10,60,0.108,0,0,0.064,0.000,0,0,0,0,1336.819,0,32.300,5,83,Radiative heating,,21.545,21.545,18.848,17.851,19.684,6.300,2.000,185.140,0
812.465,2382.402,2.996,0,0,2.721,0,0.275,0,0,2385.399,0,1569.937,0,0,1084.340,-1084.340,0,16920.135,14534.737,0,0,0,0,0,0,0,0,0,0,0,11575.037,1685.805,0,11575.037,13260.841,11575.037,13590.813,0,359.994,618.783,943.923,6.000,40.213,0,0,0,0,0,0,0,0,0,0,51.106,61.273,10,60,0.108,0,0,0.064,0.000,0,0,0,0,1336.819,0,18.878,5,87,Radiative heating,,21.545,21.545,18.828,17.841,19.671,6.000,2.000,185.140,0
812.465,2382.402,2.993,0,0,2.721,0,0.272,0,0,2385.395,0,1569.937,0,0,1074.237,-1074.237,0,16904.095,14518.700,0,0,0,0,0,0,0,0,0,0,0,11595.050,1670.359,0,11595.050,13265.409,11595.050,13596.161,0,449.992,602.499,922.539,5.800,40.030,0,0,0,0,0,0,0,0,0,0,51.115,61.285,10,60,0.108,0,0,0.080,0.000,0,0,0,0,1336.819,0,18.451,6,90,Radiative heating,,21.545,21.545,18.818,17.828,19.663,5.800,2.400,231.425,0
812.465,2382.402,2.966,0,0,2.721,0,0.245,0,0,2385.368,0,1569.937,0,0,1061.928,-1061.928,0,16825.220,14439.852,0,0,0,0,0,0,0,0,0,0,0,11670.412,1663.134,0,11670.412,13333.546,11670.412,13666.667,0,449.992,488.513,773.185,5.600,39.819,0,0,0,0,0,0,0,0,0,0,51.227,61.450,10,60,0.108,0,0,0.080,0.000,0,0,0,0,1336.819,0,15.464,6,92,Radiative heating,,21.545,21.545,18.804,17.811,19.654,5.600,1.700,231.425,0
204.151,612.763,2.910,0,0,2.721,0,0.190,0,0,615.673,0,408.612,0,0,1042.959,-1042.959,0,15896.492,15280.818,0,0,0,0,0,0,0,0,0,0,0,12612.745,1768.886,0,12612.745,14381.631,12612.745,14742.021,0,449.992,293.108,538.797,5.300,39.496,0,0,0,0,0,0,0,0,0,0,52.922,63.950,10,60,0.108,0,0,0.080,0.000,0,0,0,0,1336.819,0,10.776,6,94,Radiative heating,,21.545,21.545,18.765,17.770,19.627,5.300,2.000,231.425,0
204.151,612.763,2.862,0,0,2.721,0,0.141,0,0,615.625,0,408.612,0,0,1016.355,-1016.355,0,15979.515,15363.890,0,0,0,0,0,0,0,0,0,0,0,12803.325,1758.391,0,12803.325,14561.716,12803.325,14928.082,0,449.992,162.838,435.808,4.900,39.020,0,0,0,0,0,0,0,0,0,0,53.211,64.378,10,60,0.108,0,0,0.081,0.000,0,0,0,0,1336.819,0,8.716,6,96,Radiative heating,,21.545,21.545,18.729,17.723,19.602,4.900,1.600,231.425,0
204.151,612.763,2.847,0,0,2.721,0,0.126,0,0,615.610,0,408.612,0,0,967.986,-967.986,0,16227.113,15611.503,0,0,0,0,0,0,0,0,0,0,0,13070.457,1732.236,0,13070.457,14802.693,13070.457,15177.725,0,449.992,130.270,433.778,4.200,38.179,0,0,0,0,0,0,0,0,0,0,53.599,64.952,10,60,0.109,0,0,0.081,0.000,0,0,0,0,1336.819,0,8.676,6,98,Radiative heating,,21.545,21.545,18.682,17.665,19.569,4.200,1.400,231.425,0
204.151,612.763,2.830,0,0,2.721,0,0.109,0,0,615.593,0,408.612,0,0,953.348,-953.348,0,16450.479,15834.886,0,0,0,0,0,0,0,0,0,0,0,13258.559,1739.764,0,13258.559,14998.323,13258.559,15379.065,0,449.992,97.703,455.821,4.000,37.886,0,0,0,0,0,0,0,0,0,0,53.909,65.414,10,60,0.109,0,0,0.081,0.000,0,0,0,0,1336.819,0,9.116,6,96,Radiative heating,,21.545,21.545,18.640,17.609,19.541,4.000,2.200,231.425,0
204.151,612.763,2.784,0,0,2.721,0,0.063,0,0,615.547,0,408.612,0,0,950.757,-950.757,0,16893.674,16278.127,0,0,0,0,0,0,0,0,0,0,0,13423.509,1752.729,0,13423.509,15176.238,13423.509,15561.878,0,449.992,32.568,716.249,3.900,37.801,0,0,0,0,0,0,0,0,0,0,54.191,65.832,10,60,0.109,0,0,0.081,0.000,0,0,0,0,1336.819,0,14.325,6,98,Radiative heating,,21.545,21.545,18.602,17.555,19.515,3.900,2.900,231.425,0
204.151,612.763,2.784,0,0,2.721,0,0.063,0,0,615.547,0,408.612,0,0,938.084,-938.084,0,17083.909,16468.362,0,0,0,0,0,0,0,0,0,0,0,13601.648,1758.659,0,13601.648,15360.307,13601.648,15751.395,0,449.992,32.568,716.967,3.700,37.549,0,0,0,0,0,0,0,0,0,0,54.481,66.264,10,60,0.109,0,0,0.081,0.000,0,0,0,0,1336.819,0,14.339,6,98,Radiative heating,,21.545,21.545,18.564,17.502,19.488,3.700,5.000,231.425,0
204.151,612.763,2.830,0,0,2.721,0,0.109,0,0,615.593,0,408.612,0,0,918.090,-918.090,0,17027.926,16412.333,0,0,0,0,0,0,0,0,0,0,0,13799.648,1758.519,0,13799.648,15558.167,13799.648,15955.466,0,449.992,97.703,456.867,3.400,37.171,0,0,0,0,0,0,0,0,0,0,54.793,66.729,10,60,0.109,0,0,0.081,0.000,0,0,0,0,1336.819,0,9.137,6,98,Radiative heating,,21.545,21.545,18.523,17.447,19.460,3.400,1.600,231.425,0
812.465,2382.402,2.916,0,0,2.721,0,0.195,0,0,2385.318,0,1569.937,0,0,913.096,-904.975,0,18163.714,15778.396,0,0,0,0,0,0,0,0,0,0,0,13169.819,1670.227,0,13169.819,14840.046,13169.819,15219.379,0,359.994,309.392,559.017,3.300,37.046,0,0,0,0,0,0,0,0,0,0,53.663,65.048,10,60,0.109,0,0,0.065,0.000,0,0,0,0,1336.819,0,11.180,5,98,Radiative heating,,21.545,21.545,18.506,17.415,19.448,3.300,0.500,185.140,0
1572.857,4594.452,3.000,0,0,2.721,0,0.279,0,0,4597.451,0,3021.595,0,0,899.313,-295.837,0,19642.811,15045.360,0,0,0,0,0,0,0,0,0,0,0,12191.204,1531.458,0,12191.204,13722.662,12191.204,14074.123,0,269.995,635.067,971.237,3.100,36.794,0,0,0,0,0,0,0,0,0,0,51.873,62.402,10,60,0.109,0,0,0.049,0.000,0,0,0,0,1336.819,0,19.425,3,98,Radiative heating,,21.545,21.545,18.518,17.419,19.456,3.100,0.300,138.855,0
812.465,2382.402,3.073,0,0,2.721,0,0.352,0,0,2385.475,0,1569.937,0,0,898.638,839.977,0,18968.583,16583.108,0,0,0,0,0,0,0,0,0,0,0,13075.945,1642.600,0,13075.945,14718.544,13075.945,15095.512,0,179.997,1009.593,1487.596,3.100,36.794,0,0,0,0,0,0,0,0,0,0,53.471,64.763,10,60,0.109,0,0,0.032,0.000,0,0,0,0,1336.819,0,29.752,2,98,Radiative heating,,21.545,21.545,18.514,17.422,19.454,3.100,0.500,92.570,0
812.465,2382.402,3.125,0,0,2.721,0,0.404,0,0,2385.528,0,1569.937,0,0,920.983,2153.508,0,19093.858,16708.331,0,0,0,0,0,0,0,0,0,0,0,12769.036,1627.186,0,12769.036,14396.223,12769.036,14763.850,0,179.997,1335.269,1944.481,3.400,37.171,0,0,0,0,0,0,0,0,0,0,52.956,64.000,10,60,0.109,0,0,0.032,0.000,0,0,0,0,1336.819,0,38.890,2,98,Radiative heating,,21.545,21.545,18.549,17.460,19.478,3.400,0.200,92.570,0
812.465,2382.402,4.933,0,0,2.721,0,2.212,0,0,2387.335,0,1569.937,0,0,932.160,3133.708,0,18928.832,16541.497,0,0,0,0,0,0,0,0,0,0,0,12453.118,1602.338,0,12453.118,14055.456,12453.118,14413.675,0,179.997,1465.539,2127.822,3.600,37.396,0,0,0,0,0,0,0,0,0,0,52.408,63.190,10,60,0.109,0,0,0.032,0.000,0,0,0,0,1336.819,0,42.556,2,96,Radiative heating,,21.545,21.545,18.597,17.521,19.511,3.600,0.500,92.570,0
1572.857,4594.452,4.993,0,0,2.721,0,2.272,0,0,4599.445,0,3021.595,0,0,944.206,1956.946,0,20068.346,15468.901,0,0,0,0,0,0,0,0,0,0,0,11415.360,1483.214,0,11415.360,12898.574,11415.360,13226.660,0,179.997,1546.958,2242.240,3.800,37.648,0,0,0,0,0,0,0,0,0,0,50.523,60.417,10,60,0.109,0,0,0.032,0.000,0,0,0,0,1336.819,0,44.845,2,96,Radiative heating,,21.545,21.545,18.645,17.581,19.544,3.800,0.300,92.570,0
1572.857,4594.452,3.125,0,0,2.721,0,0.404,0,0,4597.577,0,3021.595,0,0,948.844,111.131,0,19895.973,15298.396,0,0,0,0,0,0,0,0,0,0,0,11520.452,1504.244,0,11520.452,13024.696,11520.452,13355.663,0,269.995,1335.269,1942.733,3.900,37.774,0,0,0,0,0,0,0,0,0,0,50.730,60.721,10,60,0.109,0,0,0.048,0.000,0,0,0,0,1336.819,0,38.855,3,96,Radiative heating,,21.545,21.545,18.651,17.597,19.548,3.900,1.600,138.855,0
812.465,2382.402,3.095,0,0,2.721,0,0.374,0,0,2385.497,0,1569.937,0,0,949.321,-795.650,0,18818.651,16433.154,0,0,0,0,0,0,0,0,0,0,0,12736.452,1663.019,0,12736.452,14399.471,12736.452,14765.372,0,179.997,1139.863,1667.781,3.900,37.787,0,0,0,0,0,0,0,0,0,0,52.958,64.003,10,60,0.109,0,0,0.032,0.000,0,0,0,0,1336.819,0,33.356,2,97,Radiative heating,,21.545,21.545,18.616,17.565,19.524,3.900,0.400,92.570,0
812.465,2382.402,3.052,0,0,2.721,0,0.331,0,0,2385.455,0,1569.937,0,0,946.512,-946.512,0,18601.880,16216.425,0,0,0,0,0,0,0,0,0,0,0,12843.677,1677.020,0,12843.677,14520.697,12843.677,14889.679,0,179.997,895.607,1326.746,3.900,37.705,0,0,0,0,0,0,0,0,0,0,53.152,64.290,10,60,0.109,0,0,0.032,0.000,0,0,0,0,1336.819,0,26.535,2,93,Radiative heating,,21.545,21.545,18.593,17.533,19.508,3.900,0.200,92.570,0
812.465,2382.402,3.030,0,0,2.721,0,0.309,0,0,2385.433,0,1569.937,0,0,939.593,-939.593,0,18555.599,16170.166,0,0,0,0,0,0,0,0,0,0,0,12946.404,1682.145,0,12946.404,14628.549,12946.404,15000.639,0,179.997,781.621,1169.527,3.800,37.566,0,0,0,0,0,0,0,0,0,0,53.324,64.545,10,60,0.109,0,0,0.032,0.000,0,0,0,0,1336.819,0,23.391,2,93,Radiative heating,,21.545,21.545,18.570,17.501,19.493,3.800,0.200,92.570,0
1572.857,4594.452,2.957,0,0,2.721,0,0.236,0,0,4597.409,0,3021.595,0,0,926.065,-926.065,0,19189.024,14591.616,0,0,0,0,0,0,0,0,0,0,0,11972.155,1540.453,0,11972.155,13512.608,11972.155,13856.992,0,269.995,455.945,734.624,3.600,37.314,0,0,0,0,0,0,0,0,0,0,51.530,61.895,10,60,0.109,0,0,0.049,0.000,0,0,0,0,1336.819,0,14.692,3,93,Radiative heating,,21.545,21.545,18.573,17.495,19.495,3.600,0.400,138.855,0
1572.857,4594.452,3.043,0,0,2.721,0,0.322,0,0,4597.495,0,3021.595,0,0,908.527,-908.527,0,19729.423,15131.928,0,0,0,0,0,0,0,0,0,0,0,12003.386,1522.297,0,12003.386,13525.684,12003.386,13871.420,0,359.994,846.756,1260.508,3.300,37.018,0,0,0,0,0,0,0,0,0,0,51.553,61.929,10,60,0.109,0,0,0.065,0.000,0,0,0,0,1336.819,0,25.210,5,96,Radiative heating,,21.545,21.545,18.563,17.484,19.487,3.300,1.100,185.140,0
1572.857,4594.452,3.089,0,0,2.721,0,0.368,0,0,4597.541,0,3021.595,0,0,887.092,-887.092,0,20179.814,15582.273,0,0,0,0,0,0,0,0,0,0,0,12096.261,1512.363,0,12096.261,13608.624,12096.261,13957.506,0,359.994,1107.296,1624.767,3.000,36.641,0,0,0,0,0,0,0,0,0,0,51.689,62.130,10,60,0.109,0,0,0.065,0.000,0,0,0,0,1336.819,0,32.495,5,96,Radiative heating,,21.545,21.545,18.548,17.467,19.477,3.000,1.100,185.140,0
1572.857,4594.452,3.105,0,0,2.721,0,0.384,0,0,4597.557,0,3021.595,0,0,858.780,-858.780,0,20439.086,15841.529,0,0,0,0,0,0,0,0,0,0,0,12224.752,1500.117,0,12224.752,13724.869,12224.752,14078.111,0,359.994,1204.998,1763.419,2.600,36.137,0,0,0,0,0,0,0,0,0,0,51.880,62.411,10,60,0.109,0,0,0.065,0.000,0,0,0,0,1336.819,0,35.268,5,96,Radiative heating,,21.545,21.545,18.527,17.443,19.463,2.600,1.700,185.140,0
812.465,2382.402,2.996,0,0,2.721,0,0.275,0,0,2385.399,0,1569.937,0,0,854.306,-854.306,0,18707.332,16321.933,0,0,0,0,0,0,0,0,0,0,0,13354.270,1631.169,0,13354.270,14985.439,13354.270,15371.501,0,359.994,618.783,950.433,2.500,36.039,0,0,0,0,0,0,0,0,0,0,53.898,65.396,10,60,0.109,0,0,0.065,0.000,0,0,0,0,1336.819,0,19.009,5,98,Radiative heating,,21.545,21.545,18.483,17.393,19.432,2.500,0.600,185.140,0
812.465,2382.402,2.985,0,0,2.721,0,0.264,0,0,2385.388,0,1569.937,0,0,835.173,-835.173,0,18782.120,16396.732,0,0,0,0,0,0,0,0,0,0,0,13494.619,1625.830,0,13494.619,15120.449,13494.619,15511.128,0,449.992,569.932,885.604,2.200,35.661,0,0,0,0,0,0,0,0,0,0,54.113,65.716,10,60,0.110,0,0,0.081,0.000,0,0,0,0,1336.819,0,17.712,6,98,Radiative heating,,21.545,21.545,18.445,17.343,19.406,2.200,1.300,231.425,0
812.465,2382.402,2.974,0,0,2.721,0,0.253,0,0,2385.376,0,1569.937,0,0,799.964,-799.964,0,18952.817,16567.442,0,0,0,0,0,0,0,0,0,0,0,13729.698,1617.386,0,13729.698,15347.084,13729.698,15745.546,0,449.992,521.080,821.895,1.700,35.005,0,0,0,0,0,0,0,0,0,0,54.472,66.251,10,60,0.110,0,0,0.081,0.000,0,0,0,0,1336.819,0,16.438,6,96,Radiative heating,,21.545,21.545,18.400,17.286,19.375,1.700,1.000,231.425,0
204.151,612.763,2.910,0,0,2.721,0,0.190,0,0,615.673,0,408.612,0,0,747.558,-747.558,0,18170.984,17555.311,0,0,0,0,0,0,0,0,0,0,0,14883.872,1693.137,0,14883.872,16577.009,14883.872,17010.737,0,449.992,293.108,544.574,0.900,34.026,0,0,0,0,0,0,0,0,0,0,56.388,69.113,10,60,0.110,0,0,0.082,0.000,0,0,0,0,1336.819,0,10.891,6,98,Radiative heating,,21.545,21.545,18.323,17.196,19.322,0.900,0.900,231.425,0
