SCRIPT,LOCATOR_METHOD,WORKSHEET,VARIABLE,DESCRIPTION,UNIT,VALUES,TYPE,COLOR,FILE_NAME
-,get_database_air_conditioning_systems,cooling,dTcs0_scu_C,Nominal temperature increase on the water side of the sensible cooling units,[C],{0.0...n},float,black,inputs/technology/systems/air_conditioning_systems.xls:cooling
-,get_database_air_conditioning_systems,cooling,Qcsmax_Wm2,Maximum heat flow permitted by cooling system per m2 gross floor area ,[W/m2],{0.0...n},float,black,inputs/technology/systems/air_conditioning_systems.xls:cooling
-,get_database_air_conditioning_systems,cooling,Tc_sup_air_ahu_C,Supply air temperature of the air-handling units,[C],{0.0...n},float,black,inputs/technology/systems/air_conditioning_systems.xls:cooling
-,get_database_air_conditioning_systems,cooling,Tc_sup_air_aru_C,Supply air temperature of the air-recirculation units,[C],{0.0...n},float,black,inputs/technology/systems/air_conditioning_systems.xls:cooling
-,get_database_air_conditioning_systems,cooling,Tscs0_ahu_C,Nominal supply temperature of the water side of the air-handling units,[C],{0.0...n},float,black,inputs/technology/systems/air_conditioning_systems.xls:cooling
-,get_database_air_conditioning_systems,cooling,Tscs0_aru_C,Nominal supply temperature of the water side of the air-recirculation units,[C],{0.0...n},float,black,inputs/technology/systems/air_conditioning_systems.xls:cooling
-,get_database_air_conditioning_systems,cooling,Tscs0_scu_C,Nominal supply temperature of the water side of the sensible cooling units,[C],{0.0...n},float,black,inputs/technology/systems/air_conditioning_systems.xls:cooling
-,get_database_air_conditioning_systems,dhw,code,Unique ID of the hot water supply system,[-],Those stored in Zone_occupancy,string,black,inputs/technology/systems/air_conditioning_systems.xls:dhw
-,get_database_air_conditioning_systems,dhw,Description,Describes the Type of hot water supply system,[-],[-],string,black,inputs/technology/systems/air_conditioning_systems.xls:dhw
-,get_database_air_conditioning_systems,dhw,Qwwmax_Wm2,Maximum heat flow permitted by hot water system per m2 gross floor area ,[W/m2],{0.0....n},float,black,inputs/technology/systems/air_conditioning_systems.xls:dhw
-,get_database_air_conditioning_systems,dhw,Tsww0_C,Typical supply water temperature.,[C],{0.0....n},float,black,inputs/technology/systems/air_conditioning_systems.xls:dhw
-,get_database_air_conditioning_systems,heating,code,Unique ID of the heating system,[-],Those stored in Zone_occupancy,string,black,inputs/technology/systems/air_conditioning_systems.xls:heating
-,get_database_air_conditioning_systems,heating,convection_hs,Convective part of the power of the heating system in relation to the total power,[-],{0.0...1},string,black,inputs/technology/systems/air_conditioning_systems.xls:heating
-,get_database_air_conditioning_systems,heating,class_hs,Type or class of the heating system,[-],alphanumeric,string,black,inputs/technology/systems/air_conditioning_systems.xls:heating
-,get_database_air_conditioning_systems,heating,Description,Description Type of heating system,[C],{0.0...n},float,black,inputs/technology/systems/air_conditioning_systems.xls:heating
-,get_database_air_conditioning_systems,heating,dThs_C,correction temperature of emission losses due to type of heating system,[C],{0.0...n},float,black,inputs/technology/systems/air_conditioning_systems.xls:heating
-,get_database_air_conditioning_systems,heating,dThs0_ahu_C,Nominal temperature increase on the water side of the air-handling units,[C],{0.0...n},float,black,inputs/technology/systems/air_conditioning_systems.xls:heating
-,get_database_air_conditioning_systems,heating,dThs0_aru_C,Nominal temperature increase on the water side of the air-recirculation units,[C],{0.0...n},float,black,inputs/technology/systems/air_conditioning_systems.xls:heating
-,get_database_air_conditioning_systems,heating,dThs0_shu_C,Nominal temperature increase on the water side of the sensible heating units,[C],{0.0...n},float,black,inputs/technology/systems/air_conditioning_systems.xls:heating
-,get_database_air_conditioning_systems,heating,Qhsmax_Wm2,Maximum heat flow permitted by heating system per m2 gross floor area ,[W/m2],{0.0...n},float,black,inputs/technology/systems/air_conditioning_systems.xls:heating
-,get_database_air_conditioning_systems,heating,Th_sup_air_ahu_C,Supply air temperature of the air-handling units,[C],{0.0...n},float,black,inputs/technology/systems/air_conditioning_systems.xls:heating
-,get_database_air_conditioning_systems,heating,Th_sup_air_aru_C,Supply air temperature of the air-recirculation units,[C],{0.0...n},float,black,inputs/technology/systems/air_conditioning_systems.xls:heating
-,get_database_air_conditioning_systems,heating,Tshs0_ahu_C,Nominal supply temperature of the water side of the air-handling units,[C],{0.0...n},float,black,inputs/technology/systems/air_conditioning_systems.xls:heating
-,get_database_air_conditioning_systems,heating,Tshs0_aru_C,Nominal supply temperature of the water side of the air-recirculation units,[C],{0.0...n},float,black,inputs/technology/systems/air_conditioning_systems.xls:heating
-,get_database_air_conditioning_systems,heating,Tshs0_shu_C,Nominal supply temperature of the water side of the sensible heating units,[C],{0.0...n},float,black,inputs/technology/systems/air_conditioning_systems.xls:heating
-,get_database_air_conditioning_systems,ventilation,code,Unique ID of the type of ventilation,[-],[-],string,black,inputs/technology/systems/air_conditioning_systems.xls:ventilation
-,get_database_air_conditioning_systems,ventilation,Description,Describes the Type of ventilation,[-],[-],string,black,inputs/technology/systems/air_conditioning_systems.xls:ventilation
-,get_database_air_conditioning_systems,ventilation,ECONOMIZER,"Boolean, economizer on",[-],"{TRUE, FALSE}",bool,black,inputs/technology/systems/air_conditioning_systems.xls:ventilation
-,get_database_air_conditioning_systems,ventilation,HEAT_REC,"Boolean, heat recovery on",[-],"{TRUE, FALSE}",bool,black,inputs/technology/systems/air_conditioning_systems.xls:ventilation
-,get_database_air_conditioning_systems,ventilation,MECH_VENT,"Boolean, mechanical ventilation on",[-],"{TRUE, FALSE}",bool,black,inputs/technology/systems/air_conditioning_systems.xls:ventilation
-,get_database_air_conditioning_systems,ventilation,NIGHT_FLSH,"Boolean, night flush on",[-],"{TRUE, FALSE}",bool,black,inputs/technology/systems/air_conditioning_systems.xls:ventilation
-,get_database_air_conditioning_systems,ventilation,WIN_VENT,"Boolean, window ventilation on",[-],"{TRUE, FALSE}",bool,black,inputs/technology/systems/air_conditioning_systems.xls:ventilation
-,get_database_envelope_systems,CONSTRUCTION,Cm_Af,Internal heat capacity per unit of air conditioned area. Defined according to ISO 13790.,[J/Km2],{0.0...1},float,black,inputs/technology/systems/envelope_systems.xls:CONSTRUCTION
-,get_database_envelope_systems,CONSTRUCTION,code,Type of construction,[-],[-],string,black,inputs/technology/systems/envelope_systems.xls:CONSTRUCTION
-,get_database_envelope_systems,CONSTRUCTION,Description,Describes the Type of construction,[-],[-],string,black,inputs/technology/systems/envelope_systems.xls:CONSTRUCTION
-,get_database_envelope_systems,TIGHTNESS,code,Type of tightness,[-],[-],string,black,inputs/technology/systems/envelope_systems.xls:TIGHTNESS
-,get_database_envelope_systems,TIGHTNESS,Description,Describes the Type of tightness,[-],[-],string,black,inputs/technology/systems/envelope_systems.xls:TIGHTNESS
-,get_database_envelope_systems,TIGHTNESS,n50,Air exchanges per hour at a pressure of 50 Pa.,[1/h],{0.0...10},float,black,inputs/technology/systems/envelope_systems.xls:TIGHTNESS
-,get_database_envelope_systems,ROOF,GHG_ROOF_kgCO2m2,Embodied emissions per m2 of roof.(entire building life cycle),[kg CO2-eq/m2],{0.0...n},float,black,inputs/technology/systems/envelope_systems.xls:ROOF
-,get_database_envelope_systems,ROOF,a_roof,Solar absorption coefficient. Defined according to ISO 13790.,[-],{0.0...1},float,black,inputs/technology/systems/envelope_systems.xls:ROOF
-,get_database_envelope_systems,ROOF,code,Type of roof,[-],[-],string,black,inputs/technology/systems/envelope_systems.xls:ROOF
-,get_database_envelope_systems,ROOF,Description,Describes the Type of roof,[-],[-],string,black,inputs/technology/systems/envelope_systems.xls:ROOF
-,get_database_envelope_systems,ROOF,e_roof,Emissivity of external surface. Defined according to ISO 13790.,[-],{0.0...1},float,black,inputs/technology/systems/envelope_systems.xls:ROOF
-,get_database_envelope_systems,ROOF,r_roof,Reflectance in the Red spectrum. Defined according Radiance. (long-wave),[-],{0.0...1},float,black,inputs/technology/systems/envelope_systems.xls:ROOF
-,get_database_envelope_systems,ROOF,U_roof,Thermal transmittance of windows including linear losses (+10%). Defined according to ISO 13790.,[-],{0.1...n},float,black,inputs/technology/systems/envelope_systems.xls:ROOF
-,get_database_envelope_systems,FLOOR,GHG_FLOOR_kgCO2m2,Embodied emissions per m2 of roof.(entire building life cycle),[kg CO2-eq/m2],{0.0...n},float,black,inputs/technology/systems/envelope_systems.xls:ROOF
-,get_database_envelope_systems,FLOOR,code,Type of roof,[-],[-],string,black,inputs/technology/systems/envelope_systems.xls:ROOF
-,get_database_envelope_systems,FLOOR,Description,Describes the Type of roof,[-],[-],string,black,inputs/technology/systems/envelope_systems.xls:ROOF
-,get_database_envelope_systems,FLOOR,U_base,Thermal transmittance of floor including linear losses (+10%). Defined according to ISO 13790.,[-],{0.1...n},float,black,inputs/technology/systems/envelope_systems.xls:ROOF
-,get_database_envelope_systems,SHADING,code,Type of shading,[-],[-],string,black,inputs/technology/systems/envelope_systems.xls:SHADING
-,get_database_envelope_systems,SHADING,Description,Describes the source of the benchmark standards.,[-],[-],string,black,inputs/technology/systems/envelope_systems.xls:SHADING
-,get_database_envelope_systems,SHADING,rf_sh,Shading coefficient when shading device is active. Defined according to ISO 13790.,[-],{0.0...1},float,black,inputs/technology/systems/envelope_systems.xls:SHADING
-,get_database_envelope_systems,WALL,GHG_WALL_kgCO2m2,Embodied emissions per m2 of walls (entire building life cycle),[kg CO2-eq/m2],{0.0...n},float,black,inputs/technology/systems/envelope_systems.xls:WALL
-,get_database_envelope_systems,WALL,a_wall,Solar absorption coefficient. Defined according to ISO 13790.,[-],{0.0...1},float,black,inputs/technology/systems/envelope_systems.xls:WALL
-,get_database_envelope_systems,WALL,code,Type of wall,[-],[-],string,black,inputs/technology/systems/envelope_systems.xls:WALL
-,get_database_envelope_systems,WALL,Description,Describes the Type of wall,[-],[-],string,black,inputs/technology/systems/envelope_systems.xls:WALL
-,get_database_envelope_systems,WALL,e_wall,Emissivity of external surface. Defined according to ISO 13790.,[-],{0.0...1},float,black,inputs/technology/systems/envelope_systems.xls:WALL
-,get_database_envelope_systems,WALL,r_wall,Reflectance in the Red spectrum. Defined according Radiance. (long-wave),[-],{0.0...1},float,black,inputs/technology/systems/envelope_systems.xls:WALL
-,get_database_envelope_systems,WALL,U_wall,Thermal transmittance of windows including linear losses (+10%). Defined according to ISO 13790.,[-],{0.1...n},float,black,inputs/technology/systems/envelope_systems.xls:WALL
-,get_database_envelope_systems,WINDOW,GHG_WIN_kgCO2m2,Embodied emissions per m2 of windows.(entire building life cycle),[kg CO2-eq/m2],{0.0...n},float,black,inputs/technology/systems/envelope_systems.xls:WALL
-,get_database_envelope_systems,WINDOW,code,Building use. It relates to the uses stored in the input database of Zone_occupancy,[-],Those stored in Zone_occupancy,string,black,inputs/technology/systems/envelope_systems.xls:WINDOW
-,get_database_envelope_systems,WINDOW,Description,Describes the source of the benchmark standards.,[-],[-],string,black,inputs/technology/systems/envelope_systems.xls:WINDOW
-,get_database_envelope_systems,WINDOW,e_win,Emissivity of external surface. Defined according to ISO 13790.,[-],{0.0...1},float,black,inputs/technology/systems/envelope_systems.xls:WINDOW
-,get_database_envelope_systems,WINDOW,F_F,Window frame fraction coefficient. Defined according to ISO 13790.,[m2-frame/m2-window],{0.0...1},float,black,inputs/technology/systems/envelope_systems.xls:WINDOW
-,get_database_envelope_systems,WINDOW,G_win,Solar heat gain coefficient. Defined according to ISO 13790.,[-],{0.0...1},float,black,inputs/technology/systems/envelope_systems.xls:WINDOW
-,get_database_envelope_systems,WINDOW,U_win,Thermal transmittance of windows including linear losses (+10%). Defined according to ISO 13790.,[-],{0.1...n},float,black,inputs/technology/systems/envelope_systems.xls:WINDOW
-,get_database_conversion_systems,Absorption_chiller,a,"investment cost function, f(x) = a + b*x^c + d*ln(x) + e*x*ln*(x)   ",TODO,TODO,long,black,inputs/technology/systems/conversion_systems.xls:Absorption_chiller
-,get_database_conversion_systems,Absorption_chiller,a_e,parameter in the characteristic equations to calculate the evaporator side ,[-],depends on the source,float,black,inputs/technology/systems/conversion_systems.xls:Absorption_chiller
-,get_database_conversion_systems,Absorption_chiller,a_g,parameter in the characteristic equations to calculate the generator side,[-],depends on the source,float,black,inputs/technology/systems/conversion_systems.xls:Absorption_chiller
-,get_database_conversion_systems,Absorption_chiller,assumption,items made by assumptions in this technology,[-],depends on the data availability,string,black,inputs/technology/systems/conversion_systems.xls:Absorption_chiller
-,get_database_conversion_systems,Absorption_chiller,b,"investment cost function, f(x) = a + b*x^c + d*ln(x) + e*x*ln*(x)   ",TODO,TODO,float,black,inputs/technology/systems/conversion_systems.xls:Absorption_chiller
-,get_database_conversion_systems,Absorption_chiller,c,"investment cost function, f(x) = a + b*x^c + d*ln(x) + e*x*ln*(x)   ",TODO,TODO,long,black,inputs/technology/systems/conversion_systems.xls:Absorption_chiller
-,get_database_conversion_systems,Absorption_chiller,cap_max,maximum capacity ,[W],depends on the source,long,black,inputs/technology/systems/conversion_systems.xls:Absorption_chiller
-,get_database_conversion_systems,Absorption_chiller,cap_min,minimum capacity,[W],depends on the source,long,black,inputs/technology/systems/conversion_systems.xls:Absorption_chiller
-,get_database_conversion_systems,Absorption_chiller,code,identifier of each unique equipment,[-],an unique code for each equipment in this worksheet,string,black,inputs/technology/systems/conversion_systems.xls:Absorption_chiller
